交易日期,whole_market,000016.SH,000300.SH,000510.SH,000688.SH,000852.SH,000905.SH,399006.SZ,932000.CSI
2008-09-01,0.4101011526303112,-0.3895336652677167,-0.32775163543050534,0.09591565266830307,,0.7074496236990477,1.061127610438108,,
2008-10-01,-0.11558985006516742,-1.0001965635759467,-0.8944062201794166,-0.4753020830040068,,0.27112472092049167,0.6175327184687218,,
2008-11-01,-0.0880464551953284,-0.9741173431631902,-0.8679032132722423,-0.48973698509047753,,0.36709334814544514,0.6211337403595034,,
2008-12-01,-0.2984432733520641,-1.2546808475910636,-1.1147607807509456,-0.6946869761491249,,0.2320623157990088,0.4365517448874853,,
2009-01-01,-0.059648741924683835,-0.8368889960849999,-0.770110852817162,-0.4179265306042929,,0.24496917517980868,0.5784153176589075,,
2009-02-01,0.34979618316912836,-0.451083474840735,-0.34245262871892823,-0.005876012601155167,,0.6183034617711571,1.0267913931909836,,
2009-03-01,0.4945931930908032,-0.27370391273881406,-0.2522483937011906,0.11125808521747475,,0.7679767050080262,1.2163853046242001,,
2009-04-01,0.08208699769584277,-0.7122600574614213,-0.7354587887498312,-0.43128249165306304,,0.4428155587012431,0.943322590597967,,
2009-05-01,-0.1377548094546164,-0.7356086207677894,-0.9860318972892301,-0.7108468333020621,,0.10116670523731092,0.7392484218043694,,
2009-06-01,-0.3432077785416243,-0.8473547256333529,-1.1716130047464524,-0.9096359213417395,,-0.0801593363663761,0.38942591833548024,,
2009-07-01,-0.2502515011535771,-0.769914318242529,-1.1185697438388689,-0.8194380190561219,,-0.031757497644489985,0.5851238959698053,,
2009-08-01,-0.24601124052823853,-0.8984126101669354,-1.0597092342052243,-0.7984771230418729,,-0.05112776729062881,0.6743723550191498,,
2009-09-01,-0.35824807205765147,-1.4726394071642064,-1.2810470683361723,-0.8506240445922219,,0.11880202883595567,0.7909699539240687,,
2009-10-01,-0.4234239553778617,-1.3570299992346182,-1.2233685026078234,-0.8864668615596293,,-0.0992682432465124,0.5457156527149557,,
