交易日期,开盘点位,最高点位,最低点位,收盘价,涨跌,涨跌幅(%),开始日累计涨跌,开始日累计涨跌幅,成交量(万股),成交额(万元),持仓量,arima_pred_logret,arima_true_logret,arima_pred_price
2008-09-04,2238.65,2270.41,2216.11,2251.15,5.18,0.23,,124.22,189847.8,1854858.03,,-0.01055320881630936,0.0023081500359865004,2222.3825428596706
2008-09-05,2193.04,2221.09,2172.94,2183.43,-67.71,-3.01,,117.48,216544.8,1970956.63,,-0.0006408550479604517,-0.030544161946535198,2249.707801328292
2008-09-08,2189.82,2198.76,2119.12,2126.52,-56.91,-2.61,,111.81,221865.54,2011413.19,,-0.009772336600014093,-0.02641019401499367,2162.1967055266146
2008-09-09,2135.22,2150.99,2111.4,2139.15,12.63,0.59,,113.06,176242.98,1548063.28,,-0.002085271713174237,0.005921713075632162,2122.0902482197216
2008-09-10,2124.97,2181.25,2099.23,2143.18,4.03,0.19,,113.47,220578.44,2030709.54,,-0.008556690162083064,0.001882153495731842,2120.924044371324
2008-09-11,2135.45,2142.0,2067.25,2072.13,-71.05,-3.32,,106.39,221767.81,2067801.08,,-0.004473855257992348,-0.033713643622656164,2133.6131392204015
2008-09-12,2071.06,2102.98,2066.44,2077.85,5.72,0.28,,106.96,191970.2,1765232.45,,-0.009297659550199358,0.002756641536692861,2052.953327946382
2008-09-16,2050.32,2050.32,1987.3,2000.65,-77.19,-3.72,,99.27,335632.61,2876930.05,,-0.00205599370437162,-0.03786157751963248,2073.582342123556
2008-09-17,1981.25,2003.91,1923.55,1929.14,-71.52,-3.57,,92.15,328622.42,2698861.49,,-0.013085915938613461,-0.03639782000434799,1974.6402143727369
2008-09-18,1876.97,1936.74,1804.77,1895.99,-33.14,-1.72,,88.85,478202.63,3684492.41,,-0.007483978409991831,-0.017333178197219468,1914.7562488676283
2008-09-19,2065.78,2073.11,2046.22,2073.11,177.12,9.34,,106.49,365254.04,3210471.97,,-0.010397073278699565,0.08930876568196311,1876.379376237767
2008-09-22,2228.37,2258.42,2130.32,2207.61,134.5,6.49,,119.88,1019938.73,9841557.59,,-0.012191797145452644,0.06286058713979337,2047.9885126293452
2008-09-23,2141.6,2180.37,2118.92,2123.48,-84.14,-3.81,,111.5,783656.17,6951667.81,,-0.0013991230275069155,-0.03885423006523592,2204.5234417541105
2008-09-24,2072.65,2139.22,2050.97,2138.85,15.38,0.72,,113.04,453281.8,4018363.78,,-0.015932424396432127,0.007212049100262519,2089.9159041479725
2008-09-25,2143.73,2256.27,2139.62,2223.53,84.68,3.96,,121.47,742379.12,7175827.49,,0.0013318375357335623,0.0388277217054549,2141.7004984923983
2008-09-26,2234.46,2257.16,2192.13,2243.66,20.13,0.91,,123.47,594299.43,5951809.68,,0.0004995155453108632,0.009012437909799331,2224.6409652495713
2008-10-06,2206.56,2206.56,2128.27,2128.7,-114.96,-5.12,,112.02,455752.64,4182734.33,,-0.003855529632970993,-0.05259699627285919,2235.0261570975154
2008-10-07,2043.92,2136.12,2024.65,2102.45,-26.25,-1.23,,109.41,430653.25,4151200.1,,-0.015365542443902376,-0.012408133387149078,2096.2413805674846
2008-10-08,2041.99,2073.07,2000.52,2022.88,-79.57,-3.78,,101.48,368747.0,3468989.47,,-0.0019134119235316577,-0.03858109278789623,2098.430993335188
2008-10-09,2059.59,2063.3,1993.01,1995.3,-27.58,-1.36,,98.74,335823.11,3176028.51,,-0.015803470619759702,-0.013727823605101719,1991.1627567253577
2008-10-10,1913.27,1938.22,1881.67,1906.96,-88.34,-4.43,,89.94,391515.93,3292410.67,,-0.002843884356262826,-0.04528406393201134,1989.6336585727813
2008-10-13,1889.75,1985.63,1841.53,1985.49,78.53,4.12,,97.76,435381.2,3760642.38,,-0.01891409276955352,0.040355384017416895,1871.2305419512354
2008-10-14,2054.41,2060.49,1934.46,1934.62,-50.87,-2.56,,92.69,543319.46,4897511.66,,0.00342022686317197,-0.02595481029450397,1992.2924525688363
2008-10-15,1911.03,1930.63,1892.02,1914.36,-20.26,-1.05,,90.67,318923.98,2655589.23,,-0.015430729888499944,-0.010527561648480344,1904.9965449047975
2008-10-16,1833.48,1866.9,1818.93,1820.9,-93.45,-4.88,,81.37,405296.48,3249384.68,,-0.004732085677868579,-0.05005247876310914,1905.3224844750807
2008-10-17,1837.91,1851.33,1805.67,1833.26,12.36,0.68,,82.6,287154.2,2301743.61,,-0.014432584550062263,0.006764918414633669,1794.8084439901293
2008-10-20,1828.41,1899.35,1802.1,1896.73,63.47,3.46,,88.92,332771.52,2843544.76,,-0.0037398750296997645,0.0340355480579797,1826.4166413324647
2008-10-21,1901.24,1928.19,1880.52,1881.41,-15.33,-0.81,,87.39,389083.95,3358899.64,,-0.005493051499441877,-0.008109855095869811,1886.339727705859
2008-10-22,1854.6,1887.31,1832.45,1833.32,-48.08,-2.56,,82.6,329685.72,2656283.57,,-0.009014642349649424,-0.025892964915807504,1864.5259777859173
2008-10-23,1794.68,1836.41,1779.13,1834.78,1.46,0.08,,82.75,357586.54,2907880.27,,-0.009268284107715057,0.000796052494260735,1816.4067687676745
2008-10-24,1831.46,1840.88,1769.11,1781.6,-53.18,-2.9,,77.45,329806.68,2710101.22,,-0.007705104207845156,-0.029412746349836816,1820.6971534747474
2008-10-27,1746.67,1746.67,1652.79,1654.67,-126.93,-7.12,,64.81,364418.47,2786751.79,,-0.0020894737087692418,-0.07391024378436661,1777.8812800771743
2008-10-28,1614.62,1716.31,1607.67,1705.82,51.15,3.09,,69.9,467928.04,3643587.55,,-0.014757522619024934,0.030444340361435174,1630.4304676857319
2008-10-29,1723.23,1731.26,1657.65,1658.22,-47.6,-2.79,,65.16,388694.88,3122426.51,,0.004879581970843502,-0.02830119563958622,1714.1640296496641
2008-10-30,1669.97,1723.93,1646.35,1697.66,39.43,2.38,,69.09,412842.92,3216580.54,,0.0068673444082445,0.023506094369573738,1669.6467586807792
2008-10-31,1688.09,1696.65,1655.09,1663.66,-34.0,-2.0,,65.71,283145.34,2128190.27,,0.0002834192194082928,-0.02023083766972622,1698.1412176619665
2008-11-03,1648.56,1684.56,1643.42,1653.54,-10.12,-0.61,,64.7,253810.97,1951400.99,,0.0017459610579747369,-0.006101550341472972,1666.5672227840676
2008-11-04,1646.2,1648.45,1606.73,1627.76,-25.78,-1.56,,62.13,261001.65,1898476.15,,0.000354515853231715,-0.015713607691367315,1654.1263100659187
2008-11-05,1641.26,1714.66,1641.26,1691.42,63.66,3.91,,68.47,424182.1,3150041.5,,0.001322227103258372,0.038363576254628384,1629.913691910736
2008-11-06,1648.13,1661.44,1638.34,1649.78,-41.64,-2.46,,64.32,307841.79,2154704.51,,-0.00812374691555463,-0.024926467130661933,1677.7349940167146
2008-11-07,1618.75,1690.11,1612.74,1677.83,28.05,1.7,,67.12,315215.9,2362046.49,,-0.0075000009658938525,0.016859346138598852,1637.4529326979125
2008-11-10,1714.12,1803.12,1714.12,1801.67,123.84,7.38,,79.45,639488.59,4732229.21,,-0.01084120086853823,0.071212720732035,1659.7385516522909
2008-11-11,1795.3,1824.93,1778.33,1781.36,-20.3,-1.13,,77.43,660728.51,4919427.43,,-0.02261401695720245,-0.011336895046045292,1761.3842323941615
2008-11-12,1758.48,1806.23,1754.29,1801.82,20.46,1.15,,79.47,440879.6,3445379.25,,-0.020036690180983807,0.011420147670632375,1746.0226456196162
2008-11-13,1777.03,1891.94,1765.64,1874.08,72.26,4.01,,86.66,832345.52,6498875.62,,-0.01878065928686225,0.03932060715473007,1768.2964153395435
2008-11-14,1893.31,1943.65,1874.93,1943.65,69.57,3.71,,93.59,911687.17,7342958.5,,-0.004316851846216832,0.0364497763372027,1866.0073111293198
2008-11-17,1934.74,1987.23,1919.97,1987.23,43.57,2.24,,97.93,878366.26,7091918.42,,-0.003764276803757956,0.022174060584797317,1936.347316674216
2008-11-18,1974.38,1994.82,1831.76,1839.82,-147.41,-7.42,,83.25,972783.53,7616574.86,,-0.0005583401727379689,-0.07707396851277348,1986.1207593541533
2008-11-19,1831.6,1959.52,1823.27,1953.16,113.34,6.16,,94.54,821174.08,6483811.72,,-0.005537952978064314,0.05978083303341375,1829.6593239929432
2008-11-20,1916.7,1976.95,1900.27,1932.43,-20.73,-1.06,,92.48,831870.38,6691903.89,,-0.005962394606465751,-0.010670295468381497,1941.5491380181668
2008-11-21,1872.27,1968.89,1835.09,1920.74,-11.69,-0.61,,91.31,830493.29,6612427.48,,-0.0034102871649875285,-0.00606774986125469,1925.8510831477115
2008-11-24,1913.99,1923.93,1835.86,1837.64,-83.09,-4.33,,83.03,505615.17,3979462.04,,-0.0029979598050770113,-0.044228388773733585,1914.9903216426949
2008-11-25,1870.06,1883.1,1801.56,1834.29,-3.35,-0.18,,82.7,428145.9,3462965.23,,-0.0016934731030215518,-0.0018246540263273658,1834.5306396391316
2008-11-26,1832.11,1865.65,1815.02,1843.5,9.2,0.5,,83.62,455656.35,3473230.14,,-0.007604679349977731,0.005008453039691219,1820.3937180690139
2008-11-27,1961.89,1969.02,1870.05,1870.47,26.98,1.46,,86.3,880083.22,7175335.81,,-0.007750849126999195,0.014523797493001922,1829.2665415857045
2008-11-28,1851.1,1866.26,1815.45,1829.92,-40.55,-2.17,,82.27,515906.6,4064851.44,,-0.007978974799820952,-0.021917486134293895,1855.604949800659
2008-12-01,1823.77,1864.3,1799.84,1864.21,34.28,1.87,,85.68,483863.33,3823716.02,,-0.0061843770889779374,0.018565120811067537,1818.6380066858815
2008-12-02,1821.54,1891.13,1814.9,1868.63,4.43,0.24,,86.12,613502.35,4815192.41,,-0.006801387869209395,0.002368171186389212,1851.5738052624522
2008-12-03,1884.6,1952.67,1884.6,1952.67,84.04,4.5,,94.49,850191.44,6739327.33,,-0.0021924441386530144,0.04399212475500658,1864.5376209047436
2008-12-04,1980.45,2046.47,1978.14,1982.93,30.26,1.55,,97.5,1191834.41,9858021.81,,-0.004438540799813774,0.015377882060935377,1944.0222005390597
2008-12-05,1969.74,2014.2,1965.09,2013.18,30.25,1.53,,100.52,743663.26,5995069.17,,0.004859989468225204,0.01514001257380837,1992.5904748045093
2008-12-08,2040.47,2095.47,2033.98,2095.04,81.86,4.07,,108.67,1076071.31,8917605.02,,-0.003401029897274612,0.03985708483261252,2006.3447446738824
2008-12-09,2104.12,2107.6,2038.07,2040.85,-54.19,-2.59,,103.27,925098.14,7754669.01,,-0.0018274553084980506,-0.02620625852924796,2091.214904190827
2008-12-10,2028.51,2096.39,2014.28,2096.39,55.55,2.72,,108.81,832710.62,7075138.8,,0.003987672931539581,0.02685043011110988,2049.004490216546
2008-12-11,2087.43,2107.29,2043.62,2046.34,-50.06,-2.39,,103.82,735562.36,6377769.62,,-0.007514744426142523,-0.024163986220922418,2080.6952099592745
2008-12-12,2027.07,2038.19,1936.28,1960.38,-85.96,-4.2,,95.26,673872.66,5486655.27,,0.006945997158764951,-0.04291449962990601,2060.6033510770962
2008-12-15,1991.55,2006.23,1941.05,1975.03,14.65,0.75,,96.72,504510.96,4075644.39,,-0.0015452924244894473,0.007445256109514631,1957.3529790555058
2008-12-16,1957.0,1994.96,1919.87,1994.45,19.42,0.98,,98.65,479248.78,3855224.79,,-0.004520929932931285,0.009784734998371292,1966.121181001599
2008-12-17,2002.03,2030.39,1995.65,2001.42,6.97,0.35,,99.35,586851.5,4912017.74,,-0.0013234572730777363,0.0034886055196761134,1991.812176550046
2008-12-18,2001.05,2045.95,1982.43,2045.1,43.68,2.18,,103.7,584292.24,4845515.27,,-0.0006391831394713122,0.021589759425527433,2000.1411348390643
2008-12-19,2037.37,2075.38,2033.11,2052.11,7.01,0.34,,104.4,633112.27,5341039.61,,-0.0035137409903883395,0.0034218440548645646,2037.926658313314
2008-12-22,2050.77,2055.37,1993.33,2017.55,-34.57,-1.68,,100.95,529494.64,4384346.04,,0.0019080540809665453,-0.01698462810724788,2056.0292747651315
2008-12-23,2019.23,2019.23,1918.43,1918.96,-98.59,-4.89,,91.13,635904.64,5082576.66,,0.003049289514096964,-0.050100531383691305,2023.7114833582568
2008-12-24,1893.23,1912.78,1872.65,1887.08,-31.88,-1.66,,87.96,442018.31,3421052.67,,0.0068473790694070676,-0.016752711794368658,1932.1449361505818
2008-12-25,1891.53,1902.71,1848.71,1870.77,-16.31,-0.86,,86.33,399168.34,3080599.67,,0.001209111100728825,-0.008680550003713705,1889.36306934006
2008-12-26,1868.34,1881.08,1850.5,1862.1,-8.67,-0.46,,85.47,345608.88,2853631.37,,0.001688113741472663,-0.004645227714975775,1873.9307396375384
2008-12-29,1852.41,1861.3,1816.06,1854.76,-7.34,-0.39,,84.74,359868.73,2932956.33,,0.0005552521002159718,-0.003949575470410416,1863.1342220362196
2008-12-30,1852.95,1867.41,1824.53,1833.44,-21.32,-1.15,,82.62,375846.27,2962850.68,,-4.159037487262826e-05,-0.011561323939168311,1854.682861440423
2008-12-31,1835.11,1844.42,1813.73,1817.72,-15.71,-0.86,,81.05,356313.55,2729191.42,,0.0008408498709515391,-0.008611015203843664,1834.982296116272
2009-01-05,1848.33,1882.96,1837.84,1882.96,65.24,3.59,,87.55,481870.2,3921707.68,,0.0002943756900836837,0.03526203825940577,1818.2551713462315
2009-01-06,1880.67,1948.49,1873.01,1942.8,59.84,3.18,,93.51,709740.97,5926217.06,,-0.003944296577092436,0.031285224737889195,1875.5476751307558
2009-01-07,1942.67,1959.25,1930.87,1931.18,-11.62,-0.6,,92.35,597021.67,5014341.83,,0.0027545394767318028,-0.005999016437126414,1948.1588965530682
2009-01-08,1894.66,1902.8,1873.65,1887.99,-43.19,-2.24,,88.05,534464.9,4721080.24,,0.0049509440646873,-0.02261844395321333,1940.7648716620079
2009-01-09,1886.49,1923.42,1886.49,1918.37,30.37,1.61,,91.07,474072.16,4151121.14,,0.004956686646730809,0.01596309603803192,1897.371405959547
2009-01-12,1911.74,1947.08,1905.62,1920.69,2.32,0.12,,91.31,542341.56,4698149.27,,0.0014462621900613094,0.0012086293428170691,1921.146473267746
2009-01-13,1892.66,1908.2,1874.97,1876.19,-44.5,-2.32,,86.87,498181.37,4020146.47,,0.0025238625771962352,-0.023441371706635294,1925.5436800476646
2009-01-14,1873.63,1955.24,1873.63,1955.24,79.06,4.21,,94.75,592832.31,5265899.49,,0.005074313418773601,0.041269823277684914,1885.7345716872808
2009-01-15,1935.39,1977.19,1930.3,1954.87,-0.37,-0.02,,94.71,789436.48,6714477.27,,-0.0014116062410422818,-0.00018925298833316617,1952.481918134039
2009-01-16,1965.44,2026.65,1965.44,1990.21,35.34,1.81,,98.23,965386.33,8471764.87,,0.0036440493254147267,0.017916465744264087,1962.0066379377652
2009-01-19,2010.58,2052.19,1993.95,2012.47,22.25,1.12,,100.45,819481.77,6978553.03,,0.0016453179100622776,0.011122662560232754,1993.4872234557024
2009-01-20,2006.53,2025.19,1986.06,2025.19,12.73,0.63,,101.71,532592.62,4564012.77,,0.003863725272370614,0.006300699950328337,2020.260672015229
2009-01-21,1993.67,2047.11,1988.24,2021.71,-3.48,-0.17,,101.37,641174.28,5991419.21,,0.003359782151123912,-0.001719835359297761,2032.0056403366889
2009-01-22,2034.29,2048.48,2012.74,2044.55,22.84,1.13,,103.64,588619.47,5343912.7,,0.00351969904961417,0.01123402842249277,2028.8383482268378
2009-01-23,2039.52,2054.33,2025.19,2032.68,-11.87,-0.58,,102.46,575041.09,4988782.82,,0.0008664764773142234,-0.005822596976544858,2046.322322208559
2009-02-02,2052.44,2059.34,2029.72,2057.06,24.38,1.2,,104.89,514539.06,4612654.67,,0.0032676930518037877,0.011922659533539104,2039.3330384362832
2009-02-03,2056.8,2108.94,2049.89,2108.91,51.85,2.52,,110.05,876403.02,7555409.78,,0.00023286200317264825,0.024893447395172963,2057.539066888319
2009-02-04,2118.56,2166.41,2117.02,2166.41,57.5,2.73,,115.78,1008884.28,8719215.94,,0.0013729684010979422,0.026900193345032797,2111.8074553929564
2009-02-05,2164.55,2211.18,2135.67,2150.97,-15.44,-0.71,,114.24,1151001.22,10171244.42,,-0.0014036246975257162,-0.007152516490960714,2163.3713065105417
2009-02-06,2158.08,2240.02,2158.08,2237.28,86.31,4.01,,122.84,1066649.04,9564006.31,,0.0029465343251202972,0.039341939123466396,2157.317253545253
2009-02-09,2271.59,2307.91,2257.49,2296.67,59.39,2.65,,128.75,1295236.7,11988679.09,,0.006231669942458612,0.02619940542481025,2251.2655218478158
2009-02-10,2288.07,2327.1,2263.53,2326.76,30.08,1.31,,131.75,1162945.48,10789160.09,,0.002865133851246716,0.01301649417956785,2303.2597026443004
2009-02-11,2287.23,2381.19,2275.57,2331.14,4.38,0.19,,132.19,1475766.37,14458809.5,,0.002022595132039406,0.001880676395364489,2331.470855920584
2009-02-12,2335.4,2344.66,2248.48,2318.34,-12.8,-0.55,,130.91,1198262.18,11605021.98,,0.005489874286337471,-0.005506005977940376,2343.972858703884
2009-02-13,2321.56,2402.44,2307.09,2399.07,80.72,3.48,,138.95,1404099.1,13447107.96,,0.0027657914230295273,0.03422974992416794,2324.7609202576314
2009-02-16,2421.19,2462.39,2397.18,2462.25,63.18,2.63,,145.25,1523466.69,14738037.89,,0.007770759405879277,0.025994403811300693,2417.7852173173906
2009-02-17,2460.57,2470.62,2384.79,2385.29,-76.95,-3.13,,137.58,1410149.91,13797130.81,,0.008813874727559685,-0.03175485582783111,2484.0478838439412
2009-02-18,2331.66,2369.05,2272.51,2275.84,-109.45,-4.59,,126.68,1154220.62,11245567.77,,0.0008399267209495522,-0.04697149521660471,2387.2943104273236
2009-02-19,2295.65,2324.68,2259.59,2298.41,22.57,0.99,,128.93,908539.28,8839885.4,,-0.001432784620367015,0.009868364503005544,2272.5815463381628
2009-02-20,2300.81,2344.77,2276.3,2344.32,45.91,2.0,,133.5,866320.69,8524721.36,,0.001893761458771021,0.019777801642013593,2302.766764308553
2009-02-23,2333.81,2419.53,2307.92,2410.48,66.16,2.82,,140.09,1094654.03,10937977.07,,0.00453870625328121,0.02783051662705116,2354.9843627416035
2009-02-24,2376.7,2411.91,2294.52,2301.85,-108.63,-4.51,,129.27,1270175.55,12713116.58,,0.007945239366146238,-0.04611275034847129,2429.7081254662285
2009-02-25,2325.04,2337.42,2226.44,2304.25,2.4,0.1,,129.51,1078775.28,10887806.07,,-0.005378425132567449,0.0010420964447988013,2289.5029058335444
2009-02-26,2295.43,2332.35,2167.15,2190.19,-114.07,-4.95,,118.15,1022003.85,10179538.64,,0.007711684147848574,-0.05076694583561636,2322.088341621967
2009-02-27,2164.54,2186.82,2117.06,2140.49,-49.7,-2.27,,113.2,870764.15,8033745.63,,-0.008844828484532222,-0.022953523269722886,2170.903563446084
2009-03-02,2123.37,2177.29,2112.34,2164.67,24.18,1.13,,115.61,627461.81,6087795.37,,-0.0019682290355305786,0.01123315010803072,2136.2811687623853
2009-03-03,2109.84,2168.22,2100.64,2142.15,-22.51,-1.04,,113.36,661673.14,6410964.24,,0.003390120098712527,-0.010457927309413861,2172.020944526158
2009-03-04,2150.24,2290.94,2150.24,2285.15,142.99,6.68,,127.61,1107500.33,10587208.88,,-0.0011830291360346672,0.06462167012090436,2139.6172725768024
2009-03-05,2314.08,2340.37,2259.8,2304.92,19.77,0.87,,129.58,1319873.47,12886664.44,,0.012689385871652883,0.008614300982134004,2314.3319088024623
2009-03-06,2260.76,2313.2,2255.82,2286.58,-18.34,-0.8,,127.75,859654.5,8549532.05,,0.0028884742040007705,-0.00798871721116079,2311.587326527011
2009-03-09,2302.01,2333.98,2198.55,2202.53,-84.05,-3.68,,119.38,865559.48,8375890.43,,0.001628732368721232,-0.03745055185600066,2290.3072613913446
2009-03-10,2175.31,2241.24,2168.32,2240.78,38.26,1.74,,123.19,566604.49,5505809.94,,-0.0046074738769509415,0.017217319919347496,2192.4052432492954
2009-03-11,2288.05,2292.4,2212.88,2220.38,-20.4,-0.91,,121.16,708386.76,7058912.27,,0.004630526864388051,-0.00914566713289311,2251.1800522649237
2009-03-12,2208.04,2220.3,2156.6,2215.7,-4.68,-0.21,,120.69,557001.11,5384390.26,,0.0014450087712130776,-0.002109971748152084,2223.5907878250205
2009-03-13,2229.25,2250.24,2200.97,2205.42,-10.28,-0.46,,119.67,540830.94,5463624.79,,0.006115958701273542,-0.00465041370809427,2229.292653378412
2009-03-16,2197.25,2247.11,2180.05,2241.61,36.19,1.64,,123.27,487738.54,4812830.13,,0.002649695489764581,0.016276390738870106,2211.27144027096
2009-03-17,2244.11,2329.3,2239.67,2322.4,80.79,3.6,,131.32,929805.28,9402868.21,,0.004390201159528147,0.03540677603841402,2251.472752714302
2009-03-18,2335.42,2370.56,2328.86,2332.65,10.25,0.44,,132.34,1018700.71,10361959.56,,0.006293964477931005,0.0044038266250359115,2337.0631995264034
2009-03-19,2337.52,2386.23,2331.26,2382.56,49.91,2.14,,137.31,973187.66,10134843.54,,0.004117547187082594,0.02117057950643808,2342.2745977154686
2009-03-20,2389.89,2397.21,2343.27,2379.84,-2.73,-0.11,,137.04,1093967.38,11478650.68,,0.006016023844865107,-0.0011422813269588161,2396.9367398157215
2009-03-23,2384.67,2448.35,2375.52,2439.4,59.56,2.5,,142.97,1163130.49,12779403.36,,0.005012055900152051,0.02471884889420206,2391.797832744076
2009-03-24,2477.57,2483.83,2440.53,2451.78,12.39,0.51,,144.2,1119935.25,12159335.95,,0.005636950306504506,0.005062183946277443,2453.1896057248487
2009-03-25,2435.63,2472.94,2401.05,2401.33,-50.46,-2.06,,139.18,958166.6,10540622.79,,0.0046452738774119505,-0.020791540846354373,2463.1956835476135
2009-03-26,2407.76,2479.83,2379.95,2479.79,78.46,3.27,,146.99,1132494.52,11804878.3,,0.0037658667410863807,0.03215112864527736,2410.390137709625
2009-03-27,2501.0,2516.38,2481.69,2498.93,19.14,0.77,,148.9,1353685.46,13414007.74,,0.005637460653065929,0.007688761083811002,2493.8091977621384
2009-03-30,2501.31,2508.14,2471.37,2484.49,-14.44,-0.58,,147.46,941516.65,10000347.44,,0.0053060500396524286,-0.00579523315859376,2512.2246875726264
2009-03-31,2436.78,2507.9,2423.57,2507.79,23.3,0.94,,149.78,954617.52,10663122.64,,0.0051426230310254225,0.009334480110115173,2497.29970500529
2009-04-01,2519.89,2566.54,2519.89,2548.22,40.43,1.61,,153.81,1263076.25,13711755.85,,0.005756052437753751,0.01599318900430724,2522.2665947922214
2009-04-02,2558.77,2599.25,2558.26,2576.4,28.18,1.11,,156.62,1351468.06,14370897.83,,0.0037817812761182894,0.010997999478758125,2557.875055831001
2009-04-03,2597.92,2612.37,2555.62,2570.5,-5.9,-0.23,,156.03,1236552.16,13107573.08,,0.0038175208208981373,-0.002292643177177034,2586.2542580931304
